f0,f1,f2,f3,f4,f5,label
0.6991127190388534,-0.40689697939110736,-0.022804955839008517,0.20246306499268674,-0.36243405609675194,2.9672912698564806,0
0.7542434433300146,0.7499814223039515,0.19878889826581111,0.6416107852771291,0.3996103058060079,0.39759295009565737,0
1.941011245322423,1.001796350718333,-0.35685097770651125,0.33902250233728415,-1.289454646001599,-1.3675627158047887,0
0.4297460540891738,1.121130180105876,-0.2058228027492361,-0.642674472080295,-0.5341004981506563,-0.4040811093409477,0
0.14699570279496246,-1.2570795146255118,0.6717928592061679,-0.6734752277568689,0.1898353279176669,-0.6603332014723796,0
1.3228720379172925,-0.897220062155333,0.05973973605365664,-0.34369733462130975,-0.6112056262060006,0.40201383756821973,0
0.45545380603546126,-0.06517869356991778,0.3641225613869456,-0.4494676226000591,-0.46671382990467003,1.4027720948678373,0
-0.3026838710372181,0.5556572382870261,-0.48364215495896656,-0.14123381568855217,0.08016119583413736,-1.0033578137159098,0
0.8581334488921892,0.9488901894222401,0.8880456683587477,-0.16831763217095666,1.165923525236724,0.7079404868210404,0
-0.28701863137275124,-0.5324563091908541,0.1359466905450344,-0.13949985644907834,0.6930001323822571,0.27453098353026184,0
0.6540973283388607,-1.072924423611215,0.7129370983995942,0.12831813702847564,0.6687297694627258,-0.010569611705165754,0
-0.2396379392770383,1.1086498075316706,2.326777087438009,-0.5730708333883187,-1.2621780522642903,-1.5548516490779105,0
-1.0147550608181999,-0.1779946892751092,0.08158942397756548,0.8535446817893297,-1.0206747510458485,0.3782376619916865,0
1.702936381812779,0.46498748546752583,1.1383477423149317,0.6832289364171568,-0.6392850101700277,-0.7408459145310825,0
-1.0284637866738722,0.3126171452717048,0.019055083305069723,0.6742009286825021,0.47573489543645076,-1.2287017986471367,0
-0.08938433648764627,0.6465394359106095,-0.30976476931800956,0.4386036846694027,0.9932781941758757,2.067862225393555,0
2.9012229372354894,1.568839544290812,0.1518924074804698,0.01366971693061832,-0.0540418821455076,-0.08113608499104269,0
0.10508504771542465,-0.6841783779779729,-1.8644010093470893,1.4508157607250827,0.266302379800814,-1.4190692140837695,0
-0.047845245708149686,-0.35578542287969617,0.1656068369995779,-0.815919180630675,-0.45471318816280476,0.6578683590918957,0
1.3216127867260645,-0.3646241986080543,1.1609061834452439,-1.1727003302679746,-2.048434286043553,-0.5133776220994279,0
0.4130334037434327,-0.1199070675210363,1.3493325018841598,-0.861068636866186,-0.001015839773467107,-0.45637564552310533,0
-0.48414609606764786,-0.7111061486862372,0.6500746443015114,0.037641204742693606,-0.7461535765315636,0.5442571514629074,0
1.0486750564621767,0.560269981265718,0.11570732188381504,-1.0746066502737033,1.8406354473734996,-0.9664682959102385,0
0.03415584356637631,-0.44879052665357205,1.012542352058734,-1.1089797193898296,0.520464469906046,-0.3465443634547748,0
-0.22977760198175565,-0.2668582254692819,2.7824353006468994,-1.3145295816816192,1.2148581011188313,1.2009178197697117,0
-0.7550422871752858,-2.2020538268983643,-1.2949082370514473,0.19545188701401608,-0.691091411020916,-0.7742273924737859,0
0.14983734036638158,2.8352408708868166,0.6188920498534656,-0.1304281275834891,1.4009675819338738,-0.7823549795639346,0
-1.4169853112413482,-0.9528237039689773,-0.6111499603903232,-0.007614189834878343,0.6204942633903147,0.2337778970297546,0
1.0350021065188284,0.8126003334570265,1.3879024971543807,-1.7859129504331681,0.9265629862772121,-0.7561159681026,0
-0.36750577188021877,0.1482485016191235,0.6107066938296493,-0.5403350827853614,1.3765749646272814,-0.10637071248346136,0
0.3340031826587872,-0.1166205034873721,0.20560361114926606,0.6060869705125684,-1.5762420098872412,-0.3426878662173181,0
1.12674597402396,-0.8930545469110207,0.09781728727032914,-2.3673374256063644,-0.3211602707239897,-0.5941674055655899,0
-0.45678627898515356,-0.6268851651124975,1.0226613445004904,1.810571489268806,-0.4269561495054576,-0.056082821277498286,0
-0.06502917560164659,-0.4890856011208306,0.48502109012927425,-1.4840470538645445,0.9293073123927945,0.28628077016311665,0
-0.6868535418538142,-1.1058209209320473,0.010767712046535566,-0.2486072514427877,-0.24701259325068373,-2.1852000239384064,0
1.7354594746582284,-1.173186233378279,0.09032412462566936,-0.1443168221875869,0.6598750913998432,1.1588449685248359,0
0.39644754290364775,0.20144873105797065,-1.0666740611872811,-1.7429419492012002,-0.7176419321581048,-0.23518680505016187,0
-1.3946389431322472,-0.3108421731612821,-0.4599126564447946,-1.0224559473497372,-0.44372661546858944,-0.2782381654750836,0
-1.4028516258900645,1.2729836178410603,-0.11630788334056501,0.19969201292458666,1.6462463917830297,1.3467580459840287,0
2.8484992717797306,0.02567407408050494,-0.021107262934116727,0.1725046837831102,-0.34669635590565184,0.10081027023137583,0
0.6877639104663433,0.5490141294483049,0.8104063820955159,-0.12906398477185127,-0.6448160689495611,0.12751580308883656,0
0.9900172934727092,0.6968869158725574,-1.540993870494787,1.0275333914299478,-0.2907252296289276,-0.033755846891803824,0
0.049406626984323875,0.27694042273482183,-1.5467192909076173,0.09736566583430545,0.20612580656445126,1.633345474430048,0
0.9918935509205431,-0.08728694256971904,-0.7656692703205082,0.9916935028560615,1.6630161605381586,-1.0989771633195895,0
-0.64864285236689,-1.1050581170915748,-1.0340963917443342,-0.9376005674600812,1.1152999582663787,0.5698983200301225,0
0.6962098892308342,1.1088453659403095,-0.8195578348482875,1.6182681533214147,-1.4900748858081867,-0.6246776887472345,0
-0.2856019444161382,0.07438653342931457,1.5924322255684809,-1.3458080406956552,-0.8950300867326026,0.9642553006029877,0
-0.6848509865292091,0.0596517540953976,-0.24969561741572435,0.6678729683045335,-1.8211232923942504,-1.7744017359293414,0
-1.1081386963539812,-0.2635362355283452,1.2602685472889756,-0.3997331184411134,1.2199144794682943,-0.5993871301282959,0
